src,dest,type,value
Арзамас,Тольятти,cargo3,3735
Арзамас,Туймазы,cargo1,5491
Арзамас,Туймазы,cargo2,4068
Арзамас,Туймазы,cargo3,7561
Арзамас,Уфа,cargo1,0
Арзамас,Уфа,cargo2,0
Арзамас,Уфа,cargo3,0
Арзамас,Ульяновск,cargo1,3346
Арзамас,Ульяновск,cargo2,8432
Арзамас,Ульяновск,cargo3,8956
Арзамас,Вольск,cargo1,3435
Арзамас,Вольск,cargo2,2916
Арзамас,Вольск,cargo3,3332
Арзамас,Воткинск,cargo1,28
Арзамас,Воткинск,cargo2,13
Арзамас,Воткинск,cargo3,9
Арзамас,Выкса,cargo1,1
Арзамас,Выкса,cargo2,2
Арзамас,Выкса,cargo3,3
Арзамас,Йошкар-Ола,cargo1,0
Арзамас,Йошкар-Ола,cargo2,8
Арзамас,Йошкар-Ола,cargo3,5
Арзамас,Зеленодольск,cargo1,3
Арзамас,Зеленодольск,cargo2,2
Арзамас,Зеленодольск,cargo3,5
Аткарск,Алатырь,cargo1,676
Аткарск,Алатырь,cargo2,330
Аткарск,Алатырь,cargo3,934
Аткарск,Альметьевск,cargo1,0
Аткарск,Альметьевск,cargo2,0
Аткарск,Альметьевск,cargo3,0
Аткарск,Арзамас,cargo1,0
Аткарск,Арзамас,cargo2,0
Аткарск,Арзамас,cargo3,0
Аткарск,Балахна,cargo1,1
Аткарск,Балахна,cargo2,9
Аткарск,Балахна,cargo3,0
Аткарск,Балаково,cargo1,813
Аткарск,Балаково,cargo2,7029
Аткарск,Балаково,cargo3,4515
Аткарск,Балашов,cargo1,2885
Аткарск,Балашов,cargo2,4468
Аткарск,Балашов,cargo3,1680
Аткарск,Белебей,cargo1,283
Аткарск,Белебей,cargo2,4823
Аткарск,Белебей,cargo3,1711
Аткарск,Березники,cargo1,0
Аткарск,Березники,cargo2,0
Аткарск,Березники,cargo3,0
Аткарск,Бирск,cargo1,0
Аткарск,Бирск,cargo2,0
Аткарск,Бирск,cargo3,0
Аткарск,Бугульма,cargo1,21
Аткарск,Бугульма,cargo2,39
Аткарск,Бугульма,cargo3,93
Аткарск,Бугуруслан,cargo1,49
Аткарск,Бугуруслан,cargo2,36
Аткарск,Бугуруслан,cargo3,81
Аткарск,Бузулук,cargo1,0
Аткарск,Бузулук,cargo2,0
Аткарск,Бузулук,cargo3,0
Аткарск,Чапаевск,cargo1,0
Аткарск,Чапаевск,cargo2,0
Аткарск,Чапаевск,cargo3,0
Аткарск,Чебоксары,cargo1,0
Аткарск,Чебоксары,cargo2,0
Аткарск,Чебоксары,cargo3,0
Аткарск,Чистополь,cargo1,0
Аткарск,Чистополь,cargo2,0
Аткарск,Чистополь,cargo3,0
Аткарск,Чусовой,cargo1,54988
Аткарск,Чусовой,cargo2,92759
Аткарск,Чусовой,cargo3,15376
Аткарск,Димитровград,cargo1,61012
Аткарск,Димитровград,cargo2,10197
Аткарск,Димитровград,cargo3,78595
Аткарск,Домбаровский,cargo1,0
Аткарск,Домбаровский,cargo2,0
Аткарск,Домбаровский,cargo3,0
Аткарск,Дзержинск,cargo1,0
Аткарск,Дзержинск,cargo2,0
Аткарск,Дзержинск,cargo3,0
Аткарск,Энгельс,cargo1,6
Аткарск,Энгельс,cargo2,10
Аткарск,Энгельс,cargo3,8
Аткарск,Гай,cargo1,4
Аткарск,Гай,cargo2,3
Аткарск,Гай,cargo3,6
Аткарск,Глазов,cargo1,4706
Аткарск,Глазов,cargo2,1551
Аткарск,Глазов,cargo3,2370
Аткарск,Губаха,cargo1,5539
Аткарск,Губаха,cargo2,6957
Аткарск,Губаха,cargo3,220
Аткарск,Ижевск,cargo1,1299
Аткарск,Ижевск,cargo2,6296
Аткарск,Ижевск,cargo3,5601
Аткарск,Каменка,cargo1,6969
Аткарск,Каменка,cargo2,5171
Аткарск,Каменка,cargo3,8975
Аткарск,Канаш,cargo1,5162
Аткарск,Канаш,cargo2,8162
Аткарск,Канаш,cargo3,9118
Аткарск,Казань,cargo1,6783
Аткарск,Казань,cargo2,5043
Аткарск,Казань,cargo3,6210
Аткарск,Киров,cargo1,5379
Аткарск,Киров,cargo2,5689
Аткарск,Киров,cargo3,2159
Аткарск,Кирово-Чепецк,cargo1,8350
Аткарск,Кирово-Чепецк,cargo2,3145
Аткарск,Кирово-Чепецк,cargo3,488
Аткарск,Кирс,cargo1,1364
Аткарск,Кирс,cargo2,8000
Аткарск,Кирс,cargo3,1307
Аткарск,Кизел,cargo1,1597
Аткарск,Кизел,cargo2,490
Аткарск,Кизел,cargo3,8163
Аткарск,Котельнич,cargo1,9272
Аткарск,Котельнич,cargo2,6296
Аткарск,Котельнич,cargo3,5599
Аткарск,Красноармейск,cargo1,5309
Аткарск,Красноармейск,cargo2,3319
Аткарск,Красноармейск,cargo3,3123
Аткарск,Краснокамск,cargo1,2377
Аткарск,Краснокамск,cargo2,5358
Аткарск,Краснокамск,cargo3,5253
Аткарск,Кудымкар,cargo1,1993
Аткарск,Кудымкар,cargo2,1846
Аткарск,Кудымкар,cargo3,1089
Аткарск,Кумертау,cargo1,2449
Аткарск,Кумертау,cargo2,3182
Аткарск,Кумертау,cargo3,7328
Аткарск,Кунгур,cargo1,6450
Аткарск,Кунгур,cargo2,9516
Аткарск,Кунгур,cargo3,3432
Аткарск,Кузнецк,cargo1,2313
Аткарск,Кузнецк,cargo2,2323
Аткарск,Кузнецк,cargo3,1506
Аткарск,Лениногорск,cargo1,4242
Аткарск,Лениногорск,cargo2,564
Аткарск,Лениногорск,cargo3,4543
Аткарск,Медногорск,cargo1,8668
Аткарск,Медногорск,cargo2,7712
Аткарск,Медногорск,cargo3,2008
Аткарск,Можга,cargo1,5597
Аткарск,Можга,cargo2,4656
Аткарск,Можга,cargo3,4702
Аткарск,Набережные Челны,cargo1,8749
Аткарск,Набережные Челны,cargo2,8872
Аткарск,Набережные Челны,cargo3,3681
Аткарск,Нефтекамск,cargo1,8203
Аткарск,Нефтекамск,cargo2,5121
Аткарск,Нефтекамск,cargo3,7000
Аткарск,Нижнекамск,cargo1,2788
Аткарск,Нижнекамск,cargo2,7140
Аткарск,Нижнекамск,cargo3,4601
Аткарск,Нижний Новгород,cargo1,992
Аткарск,Нижний Новгород,cargo2,7870
Аткарск,Нижний Новгород,cargo3,4625
Аткарск,Новокуйбышевск,cargo1,5043
Аткарск,Новокуйбышевск,cargo2,4495
Аткарск,Новокуйбышевск,cargo3,4600
Аткарск,Новотроицк,cargo1,6083
Аткарск,Новотроицк,cargo2,5082
Аткарск,Новотроицк,cargo3,4964
Аткарск,Октябрьский,cargo1,2578
Аткарск,Октябрьский,cargo2,2544
Аткарск,Октябрьский,cargo3,4633
Аткарск,Омутнинск,cargo1,2407
Аткарск,Омутнинск,cargo2,2633
Аткарск,Омутнинск,cargo3,6527
Аткарск,Оренбург,cargo1,3087
Аткарск,Оренбург,cargo2,926
Аткарск,Оренбург,cargo3,3670
Аткарск,Орск,cargo1,2464
Аткарск,Орск,cargo2,9969
Аткарск,Орск,cargo3,6345
Аткарск,Отрадный,cargo1,1417
Аткарск,Отрадный,cargo2,2967
Аткарск,Отрадный,cargo3,4643
Аткарск,Пенза,cargo1,8331
Аткарск,Пенза,cargo2,5516
Аткарск,Пенза,cargo3,4370
Аткарск,Пермь,cargo1,7336
Аткарск,Пермь,cargo2,2884
Аткарск,Пермь,cargo3,5607
Аткарск,Пугачев,cargo1,1539
Аткарск,Пугачев,cargo2,7677
Аткарск,Пугачев,cargo3,5713
Аткарск,Раевский,cargo1,6333
Аткарск,Раевский,cargo2,1804
Аткарск,Раевский,cargo3,9082
Аткарск,Рузаевка,cargo1,6601
Аткарск,Рузаевка,cargo2,5062
Аткарск,Рузаевка,cargo3,6405
Аткарск,Салават,cargo1,314
Аткарск,Салават,cargo2,1704
Аткарск,Салават,cargo3,5687
Аткарск,Самара,cargo1,538
Аткарск,Самара,cargo2,9237
Аткарск,Самара,cargo3,9317
Аткарск,Саранск,cargo1,6678
Аткарск,Саранск,cargo2,6879
Аткарск,Саранск,cargo3,9942
Аткарск,Сарапул,cargo1,7305
Аткарск,Сарапул,cargo2,6528
Аткарск,Сарапул,cargo3,4693
Аткарск,Саратов,cargo1,6312
Аткарск,Саратов,cargo2,2201
Аткарск,Саратов,cargo3,3867
Аткарск,Сердобск,cargo1,6191
Аткарск,Сердобск,cargo2,5527
Аткарск,Сердобск,cargo3,4697
Аткарск,Шумерля,cargo1,680
Аткарск,Шумерля,cargo2,4485
Аткарск,Шумерля,cargo3,7280
Аткарск,Сибай,cargo1,8270
Аткарск,Сибай,cargo2,4390
Аткарск,Сибай,cargo3,6362
Аткарск,Слободской,cargo1,4892
Аткарск,Слободской,cargo2,7028
Аткарск,Слободской,cargo3,7075
Аткарск,Соликамск,cargo1,1286
Аткарск,Соликамск,cargo2,3617
Аткарск,Соликамск,cargo3,4544
Аткарск,Соль-Илецк,cargo1,9
Аткарск,Соль-Илецк,cargo2,10
Аткарск,Соль-Илецк,cargo3,3
Аткарск,Советск,cargo1,7469
Аткарск,Советск,cargo2,2615
Аткарск,Советск,cargo3,8142
Аткарск,Стерлитамак,cargo1,0
Аткарск,Стерлитамак,cargo2,0
Аткарск,Стерлитамак,cargo3,0
Аткарск,Сызрань,cargo1,8198
Аткарск,Сызрань,cargo2,9280
Аткарск,Сызрань,cargo3,9404
Аткарск,Тольятти,cargo1,2711
Аткарск,Тольятти,cargo2,9619
Аткарск,Тольятти,cargo3,5999
Аткарск,Туймазы,cargo1,8838
Аткарск,Туймазы,cargo2,6450
Аткарск,Туймазы,cargo3,3443
Аткарск,Уфа,cargo1,0
Аткарск,Уфа,cargo2,0
Аткарск,Уфа,cargo3,0
Аткарск,Ульяновск,cargo1,6145
Аткарск,Ульяновск,cargo2,7906
Аткарск,Ульяновск,cargo3,2782
Аткарск,Вольск,cargo1,2073
Аткарск,Вольск,cargo2,1198
Аткарск,Вольск,cargo3,9003
Аткарск,Воткинск,cargo1,97
Аткарск,Воткинск,cargo2,74
Аткарск,Воткинск,cargo3,13
Аткарск,Выкса,cargo1,2
Аткарск,Выкса,cargo2,6
Аткарск,Выкса,cargo3,8
Аткарск,Йошкар-Ола,cargo1,1
Аткарск,Йошкар-Ола,cargo2,1
Аткарск,Йошкар-Ола,cargo3,1
Аткарск,Зеленодольск,cargo1,4
Аткарск,Зеленодольск,cargo2,5
Аткарск,Зеленодольск,cargo3,4
Балахна,Алатырь,cargo1,755
Балахна,Алатырь,cargo2,408
Балахна,Алатырь,cargo3,603
Балахна,Альметьевск,cargo1,0
Балахна,Альметьевск,cargo2,0
Балахна,Альметьевск,cargo3,0
Балахна,Арзамас,cargo1,0
Балахна,Арзамас,cargo2,0
Балахна,Арзамас,cargo3,0
Балахна,Аткарск,cargo1,0
Балахна,Аткарск,cargo2,0
Балахна,Аткарск,cargo3,0
Балахна,Балаково,cargo1,2510
Балахна,Балаково,cargo2,4889
Балахна,Балаково,cargo3,5557
Балахна,Балашов,cargo1,7926
Балахна,Балашов,cargo2,5637
Балахна,Балашов,cargo3,6656
Балахна,Белебей,cargo1,3415
Балахна,Белебей,cargo2,551
Балахна,Белебей,cargo3,9883
Балахна,Березники,cargo1,0
Балахна,Березники,cargo2,0
Балахна,Березники,cargo3,0
Балахна,Бирск,cargo1,0
Балахна,Бирск,cargo2,0
Балахна,Бирск,cargo3,0
Балахна,Бугульма,cargo1,41
Балахна,Бугульма,cargo2,71
Балахна,Бугульма,cargo3,11
Балахна,Бугуруслан,cargo1,74
Балахна,Бугуруслан,cargo2,69
Балахна,Бугуруслан,cargo3,51
Балахна,Бузулук,cargo1,0
Балахна,Бузулук,cargo2,0
Балахна,Бузулук,cargo3,0
Балахна,Чапаевск,cargo1,0
Балахна,Чапаевск,cargo2,0
Балахна,Чапаевск,cargo3,0
