src,dest,type,value
Ruzayevka,Kudymkar,cargo3,3907
Ruzayevka,Kungur,cargo1,8529
Ruzayevka,Kungur,cargo2,5702
Ruzayevka,Kungur,cargo3,4387
Ruzayevka,Krasnokamsk,cargo1,8070
Ruzayevka,Krasnokamsk,cargo2,2172
Ruzayevka,Krasnokamsk,cargo3,9405
Ruzayevka,Chusovoy,cargo1,369
Ruzayevka,Chusovoy,cargo2,7495
Ruzayevka,Chusovoy,cargo3,6147
Ruzayevka,Gubakha,cargo1,8036
Ruzayevka,Gubakha,cargo2,8207
Ruzayevka,Gubakha,cargo3,8002
Ruzayevka,Sterlitamak,cargo1,6953
Ruzayevka,Sterlitamak,cargo2,879
Ruzayevka,Sterlitamak,cargo3,1863
Ruzayevka,Cheboksary,cargo1,6878
Ruzayevka,Cheboksary,cargo2,7288
Ruzayevka,Cheboksary,cargo3,2627
Ruzayevka,Orsk,cargo1,4975
Ruzayevka,Orsk,cargo2,2228
Ruzayevka,Orsk,cargo3,1246
Ruzayevka,Balakovo,cargo1,849
Ruzayevka,Balakovo,cargo2,5810
Ruzayevka,Balakovo,cargo3,2692
Ruzayevka,Birsk,cargo1,8600
Ruzayevka,Birsk,cargo2,3515
Ruzayevka,Birsk,cargo3,2044
Ruzayevka,Izhevsk,cargo1,1648
Ruzayevka,Izhevsk,cargo2,1231
Ruzayevka,Izhevsk,cargo3,6302
Ruzayevka,Krasnoarmeysk,cargo1,7667
Ruzayevka,Krasnoarmeysk,cargo2,5914
Ruzayevka,Krasnoarmeysk,cargo3,7682
Ruzayevka,Berezniki,cargo1,2240
Ruzayevka,Berezniki,cargo2,9323
Ruzayevka,Berezniki,cargo3,1220
Ruzayevka,Penza,cargo1,3658
Ruzayevka,Penza,cargo2,2209
Ruzayevka,Penza,cargo3,5868
Ruzayevka,Kirov,cargo1,6444
Ruzayevka,Kirov,cargo2,8423
Ruzayevka,Kirov,cargo3,3540
Ruzayevka,Orenburg,cargo1,8057
Ruzayevka,Orenburg,cargo2,8128
Ruzayevka,Orenburg,cargo3,1293
Ruzayevka,Saratov,cargo1,1070
Ruzayevka,Saratov,cargo2,4547
Ruzayevka,Saratov,cargo3,8409
Ruzayevka,Ulyanovsk,cargo1,6127
Ruzayevka,Ulyanovsk,cargo2,8267
Ruzayevka,Ulyanovsk,cargo3,7199
Ruzayevka,Nizhny Novgorod,cargo1,8664
Ruzayevka,Nizhny Novgorod,cargo2,5989
Ruzayevka,Nizhny Novgorod,cargo3,370
Ruzayevka,Ufa,cargo1,6405
Ruzayevka,Ufa,cargo2,8273
Ruzayevka,Ufa,cargo3,5082
Ruzayevka,Samara,cargo1,9954
Ruzayevka,Samara,cargo2,5668
Ruzayevka,Samara,cargo3,3344
Ruzayevka,Kazan,cargo1,4643
Ruzayevka,Kazan,cargo2,9976
Ruzayevka,Kazan,cargo3,2964
Ruzayevka,Perm,cargo1,7062
Ruzayevka,Perm,cargo2,5777
Ruzayevka,Perm,cargo3,1452
Oktyabrskiy,Balakhna,cargo1,7064
Oktyabrskiy,Balakhna,cargo2,5315
Oktyabrskiy,Balakhna,cargo3,8711
Oktyabrskiy,Arzamas,cargo1,7658
Oktyabrskiy,Arzamas,cargo2,2677
Oktyabrskiy,Arzamas,cargo3,7494
Oktyabrskiy,Ruzayevka,cargo1,1366
Oktyabrskiy,Ruzayevka,cargo2,4725
Oktyabrskiy,Ruzayevka,cargo3,1859
Oktyabrskiy,Kirovo-Chepetsk,cargo1,990
Oktyabrskiy,Kirovo-Chepetsk,cargo2,9908
Oktyabrskiy,Kirovo-Chepetsk,cargo3,984
Oktyabrskiy,Novotroitsk,cargo1,9981
Oktyabrskiy,Novotroitsk,cargo2,9767
Oktyabrskiy,Novotroitsk,cargo3,3370
Oktyabrskiy,Buguruslan,cargo1,3803
Oktyabrskiy,Buguruslan,cargo2,8527
Oktyabrskiy,Buguruslan,cargo3,834
Oktyabrskiy,Chapayevsk,cargo1,2336
Oktyabrskiy,Chapayevsk,cargo2,906
Oktyabrskiy,Chapayevsk,cargo3,7384
Oktyabrskiy,Syzran,cargo1,4109
Oktyabrskiy,Syzran,cargo2,9407
Oktyabrskiy,Syzran,cargo3,4861
Oktyabrskiy,Novokuybishevsk,cargo1,136
Oktyabrskiy,Novokuybishevsk,cargo2,8694
Oktyabrskiy,Novokuybishevsk,cargo3,7388
Oktyabrskiy,Naberezhnyye Chelny,cargo1,9811
Oktyabrskiy,Naberezhnyye Chelny,cargo2,6532
Oktyabrskiy,Naberezhnyye Chelny,cargo3,8684
Oktyabrskiy,Zelenodolsk,cargo1,1287
Oktyabrskiy,Zelenodolsk,cargo2,8012
Oktyabrskiy,Zelenodolsk,cargo3,3644
Oktyabrskiy,Leninogorsk,cargo1,5501
Oktyabrskiy,Leninogorsk,cargo2,8566
Oktyabrskiy,Leninogorsk,cargo3,1778
Oktyabrskiy,Bugulma,cargo1,9451
Oktyabrskiy,Bugulma,cargo2,7351
Oktyabrskiy,Bugulma,cargo3,2713
Oktyabrskiy,Solikamsk,cargo1,8929
Oktyabrskiy,Solikamsk,cargo2,8020
Oktyabrskiy,Solikamsk,cargo3,7724
Oktyabrskiy,Kizel,cargo1,5715
Oktyabrskiy,Kizel,cargo2,6133
Oktyabrskiy,Kizel,cargo3,2508
Oktyabrskiy,Dzerzhinsk,cargo1,5071
Oktyabrskiy,Dzerzhinsk,cargo2,1777
Oktyabrskiy,Dzerzhinsk,cargo3,151
Oktyabrskiy,Vyska,cargo1,2005
Oktyabrskiy,Vyska,cargo2,8940
Oktyabrskiy,Vyska,cargo3,2162
Oktyabrskiy,Saransk,cargo1,5134
Oktyabrskiy,Saransk,cargo2,6970
Oktyabrskiy,Saransk,cargo3,3446
Oktyabrskiy,Kamenka,cargo1,6785
Oktyabrskiy,Kamenka,cargo2,1898
Oktyabrskiy,Kamenka,cargo3,6012
Oktyabrskiy,Kuznetsk,cargo1,7914
Oktyabrskiy,Kuznetsk,cargo2,1254
Oktyabrskiy,Kuznetsk,cargo3,5935
Oktyabrskiy,Serdobsk,cargo1,1343
Oktyabrskiy,Serdobsk,cargo2,912
Oktyabrskiy,Serdobsk,cargo3,7166
Oktyabrskiy,Rayevskiy,cargo1,6865
Oktyabrskiy,Rayevskiy,cargo2,141
Oktyabrskiy,Rayevskiy,cargo3,9040
Oktyabrskiy,Sibay,cargo1,7625
Oktyabrskiy,Sibay,cargo2,4001
Oktyabrskiy,Sibay,cargo3,422
Oktyabrskiy,Kumertau,cargo1,4694
Oktyabrskiy,Kumertau,cargo2,237
Oktyabrskiy,Kumertau,cargo3,6257
Oktyabrskiy,Salavat,cargo1,7152
Oktyabrskiy,Salavat,cargo2,6697
Oktyabrskiy,Salavat,cargo3,9039
Oktyabrskiy,Belebey,cargo1,9597
Oktyabrskiy,Belebey,cargo2,2501
Oktyabrskiy,Belebey,cargo3,2579
Oktyabrskiy,Tuymazy,cargo1,5511
Oktyabrskiy,Tuymazy,cargo2,2117
Oktyabrskiy,Tuymazy,cargo3,591
Oktyabrskiy,Neftekamsk,cargo1,6483
Oktyabrskiy,Neftekamsk,cargo2,8876
Oktyabrskiy,Neftekamsk,cargo3,881
Oktyabrskiy,Sovetsk,cargo1,3424
Oktyabrskiy,Sovetsk,cargo2,6273
Oktyabrskiy,Sovetsk,cargo3,7954
Oktyabrskiy,Slobodskoy,cargo1,7622
Oktyabrskiy,Slobodskoy,cargo2,8971
Oktyabrskiy,Slobodskoy,cargo3,3297
Oktyabrskiy,Kirs,cargo1,1852
Oktyabrskiy,Kirs,cargo2,7699
Oktyabrskiy,Kirs,cargo3,1263
Oktyabrskiy,Omutninsk,cargo1,1282
Oktyabrskiy,Omutninsk,cargo2,1789
Oktyabrskiy,Omutninsk,cargo3,768
Oktyabrskiy,Kotelnich,cargo1,3946
Oktyabrskiy,Kotelnich,cargo2,8704
Oktyabrskiy,Kotelnich,cargo3,6372
Oktyabrskiy,Yoshkar Ola,cargo1,6402
Oktyabrskiy,Yoshkar Ola,cargo2,3815
Oktyabrskiy,Yoshkar Ola,cargo3,673
Oktyabrskiy,Sarapul,cargo1,1520
Oktyabrskiy,Sarapul,cargo2,2350
Oktyabrskiy,Sarapul,cargo3,8369
Oktyabrskiy,Mozhga,cargo1,5101
Oktyabrskiy,Mozhga,cargo2,434
Oktyabrskiy,Mozhga,cargo3,3821
Oktyabrskiy,Votkinsk,cargo1,9708
Oktyabrskiy,Votkinsk,cargo2,4292
Oktyabrskiy,Votkinsk,cargo3,6188
Oktyabrskiy,Glazov,cargo1,9779
Oktyabrskiy,Glazov,cargo2,6386
Oktyabrskiy,Glazov,cargo3,2525
Oktyabrskiy,Kanash,cargo1,4986
Oktyabrskiy,Kanash,cargo2,1834
Oktyabrskiy,Kanash,cargo3,5897
Oktyabrskiy,Shumerlya,cargo1,6642
Oktyabrskiy,Shumerlya,cargo2,3800
Oktyabrskiy,Shumerlya,cargo3,4842
Oktyabrskiy,Alatyr,cargo1,5505
Oktyabrskiy,Alatyr,cargo2,1369
Oktyabrskiy,Alatyr,cargo3,3148
Oktyabrskiy,Sol-lletsk,cargo1,5116
Oktyabrskiy,Sol-lletsk,cargo2,1089
Oktyabrskiy,Sol-lletsk,cargo3,93
Oktyabrskiy,Dombarovskiy,cargo1,5176
Oktyabrskiy,Dombarovskiy,cargo2,9916
Oktyabrskiy,Dombarovskiy,cargo3,9244
Oktyabrskiy,Mednogorsk,cargo1,3641
Oktyabrskiy,Mednogorsk,cargo2,9306
Oktyabrskiy,Mednogorsk,cargo3,8833
Oktyabrskiy,Gay,cargo1,2034
Oktyabrskiy,Gay,cargo2,9645
Oktyabrskiy,Gay,cargo3,1816
Oktyabrskiy,Buzuluk,cargo1,491
Oktyabrskiy,Buzuluk,cargo2,3080
Oktyabrskiy,Buzuluk,cargo3,940
Oktyabrskiy,Otradnyy,cargo1,9249
Oktyabrskiy,Otradnyy,cargo2,4535
Oktyabrskiy,Otradnyy,cargo3,8969
Oktyabrskiy,Tolyatti,cargo1,3323
Oktyabrskiy,Tolyatti,cargo2,4821
Oktyabrskiy,Tolyatti,cargo3,6669
Oktyabrskiy,Engels,cargo1,6858
Oktyabrskiy,Engels,cargo2,2934
Oktyabrskiy,Engels,cargo3,3666
Oktyabrskiy,Pugachev,cargo1,9330
Oktyabrskiy,Pugachev,cargo2,4447
Oktyabrskiy,Pugachev,cargo3,4289
Oktyabrskiy,Volsk,cargo1,5084
Oktyabrskiy,Volsk,cargo2,9138
Oktyabrskiy,Volsk,cargo3,3887
Oktyabrskiy,Atkarsk,cargo1,6303
Oktyabrskiy,Atkarsk,cargo2,2068
Oktyabrskiy,Atkarsk,cargo3,53
Oktyabrskiy,Balashov,cargo1,8996
Oktyabrskiy,Balashov,cargo2,3836
Oktyabrskiy,Balashov,cargo3,8434
Oktyabrskiy,Almetyevsk,cargo1,3109
Oktyabrskiy,Almetyevsk,cargo2,7551
Oktyabrskiy,Almetyevsk,cargo3,2232
Oktyabrskiy,Chistopol,cargo1,8484
Oktyabrskiy,Chistopol,cargo2,2943
Oktyabrskiy,Chistopol,cargo3,1548
Oktyabrskiy,Nizhnekamsk,cargo1,3087
Oktyabrskiy,Nizhnekamsk,cargo2,8276
Oktyabrskiy,Nizhnekamsk,cargo3,3479
Oktyabrskiy,Dimitrovgrad,cargo1,5362
Oktyabrskiy,Dimitrovgrad,cargo2,254
Oktyabrskiy,Dimitrovgrad,cargo3,7848
Oktyabrskiy,Kudymkar,cargo1,5738
Oktyabrskiy,Kudymkar,cargo2,8133
Oktyabrskiy,Kudymkar,cargo3,5227
Oktyabrskiy,Kungur,cargo1,2799
Oktyabrskiy,Kungur,cargo2,9183
Oktyabrskiy,Kungur,cargo3,9731
Oktyabrskiy,Krasnokamsk,cargo1,1212
Oktyabrskiy,Krasnokamsk,cargo2,7188
Oktyabrskiy,Krasnokamsk,cargo3,3961
Oktyabrskiy,Chusovoy,cargo1,7542
Oktyabrskiy,Chusovoy,cargo2,9380
Oktyabrskiy,Chusovoy,cargo3,333
Oktyabrskiy,Gubakha,cargo1,3779
Oktyabrskiy,Gubakha,cargo2,288
Oktyabrskiy,Gubakha,cargo3,2282
Oktyabrskiy,Sterlitamak,cargo1,1099
Oktyabrskiy,Sterlitamak,cargo2,5753
Oktyabrskiy,Sterlitamak,cargo3,1286
Oktyabrskiy,Cheboksary,cargo1,1283
Oktyabrskiy,Cheboksary,cargo2,6506
Oktyabrskiy,Cheboksary,cargo3,588
Oktyabrskiy,Orsk,cargo1,9943
Oktyabrskiy,Orsk,cargo2,5438
Oktyabrskiy,Orsk,cargo3,6742
Oktyabrskiy,Balakovo,cargo1,531
Oktyabrskiy,Balakovo,cargo2,3939
Oktyabrskiy,Balakovo,cargo3,3665
Oktyabrskiy,Birsk,cargo1,9117
Oktyabrskiy,Birsk,cargo2,7448
Oktyabrskiy,Birsk,cargo3,7836
Oktyabrskiy,Izhevsk,cargo1,9868
Oktyabrskiy,Izhevsk,cargo2,8888
Oktyabrskiy,Izhevsk,cargo3,6075
Oktyabrskiy,Krasnoarmeysk,cargo1,1158
Oktyabrskiy,Krasnoarmeysk,cargo2,8626
Oktyabrskiy,Krasnoarmeysk,cargo3,7422
Oktyabrskiy,Berezniki,cargo1,7528
Oktyabrskiy,Berezniki,cargo2,1883
Oktyabrskiy,Berezniki,cargo3,4012
Oktyabrskiy,Penza,cargo1,6128
Oktyabrskiy,Penza,cargo2,2374
Oktyabrskiy,Penza,cargo3,5386
Oktyabrskiy,Kirov,cargo1,4582
Oktyabrskiy,Kirov,cargo2,7105
Oktyabrskiy,Kirov,cargo3,6241
Oktyabrskiy,Orenburg,cargo1,7426
Oktyabrskiy,Orenburg,cargo2,4125
Oktyabrskiy,Orenburg,cargo3,2345
Oktyabrskiy,Saratov,cargo1,5320
Oktyabrskiy,Saratov,cargo2,8636
Oktyabrskiy,Saratov,cargo3,9015
Oktyabrskiy,Ulyanovsk,cargo1,3047
Oktyabrskiy,Ulyanovsk,cargo2,8568
Oktyabrskiy,Ulyanovsk,cargo3,8016
Oktyabrskiy,Nizhny Novgorod,cargo1,9369
Oktyabrskiy,Nizhny Novgorod,cargo2,1132
Oktyabrskiy,Nizhny Novgorod,cargo3,5078
Oktyabrskiy,Ufa,cargo1,2341
Oktyabrskiy,Ufa,cargo2,8756
Oktyabrskiy,Ufa,cargo3,4415
Oktyabrskiy,Samara,cargo1,6062
Oktyabrskiy,Samara,cargo2,9688
Oktyabrskiy,Samara,cargo3,6361
Oktyabrskiy,Kazan,cargo1,8027
Oktyabrskiy,Kazan,cargo2,2014
Oktyabrskiy,Kazan,cargo3,3353
Oktyabrskiy,Perm,cargo1,4693
Oktyabrskiy,Perm,cargo2,70
Oktyabrskiy,Perm,cargo3,8756
Kirovo-Chepetsk,Balakhna,cargo1,9669
Kirovo-Chepetsk,Balakhna,cargo2,9161
Kirovo-Chepetsk,Balakhna,cargo3,3517
Kirovo-Chepetsk,Arzamas,cargo1,3954
Kirovo-Chepetsk,Arzamas,cargo2,1323
Kirovo-Chepetsk,Arzamas,cargo3,7519
Kirovo-Chepetsk,Ruzayevka,cargo1,9419
Kirovo-Chepetsk,Ruzayevka,cargo2,9898
Kirovo-Chepetsk,Ruzayevka,cargo3,9631
Kirovo-Chepetsk,Oktyabrskiy,cargo1,4724
Kirovo-Chepetsk,Oktyabrskiy,cargo2,666
Kirovo-Chepetsk,Oktyabrskiy,cargo3,8372
Kirovo-Chepetsk,Novotroitsk,cargo1,2644
Kirovo-Chepetsk,Novotroitsk,cargo2,6026
Kirovo-Chepetsk,Novotroitsk,cargo3,9022
Kirovo-Chepetsk,Buguruslan,cargo1,4278
Kirovo-Chepetsk,Buguruslan,cargo2,4857
Kirovo-Chepetsk,Buguruslan,cargo3,8447
Kirovo-Chepetsk,Chapayevsk,cargo1,2688
Kirovo-Chepetsk,Chapayevsk,cargo2,9230
Kirovo-Chepetsk,Chapayevsk,cargo3,3889
Kirovo-Chepetsk,Syzran,cargo1,4425
Kirovo-Chepetsk,Syzran,cargo2,4893
Kirovo-Chepetsk,Syzran,cargo3,3172
Kirovo-Chepetsk,Novokuybishevsk,cargo1,7627
Kirovo-Chepetsk,Novokuybishevsk,cargo2,6116
Kirovo-Chepetsk,Novokuybishevsk,cargo3,6915
Kirovo-Chepetsk,Naberezhnyye Chelny,cargo1,5810
Kirovo-Chepetsk,Naberezhnyye Chelny,cargo2,9027
Kirovo-Chepetsk,Naberezhnyye Chelny,cargo3,5323
Kirovo-Chepetsk,Zelenodolsk,cargo1,2785
Kirovo-Chepetsk,Zelenodolsk,cargo2,448
Kirovo-Chepetsk,Zelenodolsk,cargo3,6307
Kirovo-Chepetsk,Leninogorsk,cargo1,8360
Kirovo-Chepetsk,Leninogorsk,cargo2,6139
Kirovo-Chepetsk,Leninogorsk,cargo3,2025
Kirovo-Chepetsk,Bugulma,cargo1,3461
Kirovo-Chepetsk,Bugulma,cargo2,6505
Kirovo-Chepetsk,Bugulma,cargo3,9242
Kirovo-Chepetsk,Solikamsk,cargo1,799
Kirovo-Chepetsk,Solikamsk,cargo2,3954
Kirovo-Chepetsk,Solikamsk,cargo3,5287
Kirovo-Chepetsk,Kizel,cargo1,4628
Kirovo-Chepetsk,Kizel,cargo2,9003
Kirovo-Chepetsk,Kizel,cargo3,5361
Kirovo-Chepetsk,Dzerzhinsk,cargo1,1271
Kirovo-Chepetsk,Dzerzhinsk,cargo2,9947
Kirovo-Chepetsk,Dzerzhinsk,cargo3,5832
Kirovo-Chepetsk,Vyska,cargo1,8697
Kirovo-Chepetsk,Vyska,cargo2,1562
Kirovo-Chepetsk,Vyska,cargo3,1060
Kirovo-Chepetsk,Saransk,cargo1,8940
Kirovo-Chepetsk,Saransk,cargo2,8370
Kirovo-Chepetsk,Saransk,cargo3,3010
Kirovo-Chepetsk,Kamenka,cargo1,2943
Kirovo-Chepetsk,Kamenka,cargo2,8499
Kirovo-Chepetsk,Kamenka,cargo3,1407
Kirovo-Chepetsk,Kuznetsk,cargo1,7023
Kirovo-Chepetsk,Kuznetsk,cargo2,6351
Kirovo-Chepetsk,Kuznetsk,cargo3,4837
Kirovo-Chepetsk,Serdobsk,cargo1,4160
Kirovo-Chepetsk,Serdobsk,cargo2,8406
Kirovo-Chepetsk,Serdobsk,cargo3,6532
Kirovo-Chepetsk,Rayevskiy,cargo1,5365
Kirovo-Chepetsk,Rayevskiy,cargo2,9009
Kirovo-Chepetsk,Rayevskiy,cargo3,3467
Kirovo-Chepetsk,Sibay,cargo1,4908
Kirovo-Chepetsk,Sibay,cargo2,261
Kirovo-Chepetsk,Sibay,cargo3,4518
Kirovo-Chepetsk,Kumertau,cargo1,45
Kirovo-Chepetsk,Kumertau,cargo2,4047
Kirovo-Chepetsk,Kumertau,cargo3,22
Kirovo-Chepetsk,Salavat,cargo1,2079
Kirovo-Chepetsk,Salavat,cargo2,3637
Kirovo-Chepetsk,Salavat,cargo3,8334
Kirovo-Chepetsk,Belebey,cargo1,650
Kirovo-Chepetsk,Belebey,cargo2,6536
Kirovo-Chepetsk,Belebey,cargo3,1111
Kirovo-Chepetsk,Tuymazy,cargo1,3218
Kirovo-Chepetsk,Tuymazy,cargo2,4336
Kirovo-Chepetsk,Tuymazy,cargo3,8121
Kirovo-Chepetsk,Neftekamsk,cargo1,4065
Kirovo-Chepetsk,Neftekamsk,cargo2,5513
Kirovo-Chepetsk,Neftekamsk,cargo3,614
Kirovo-Chepetsk,Sovetsk,cargo1,9094
Kirovo-Chepetsk,Sovetsk,cargo2,1007
Kirovo-Chepetsk,Sovetsk,cargo3,9864
Kirovo-Chepetsk,Slobodskoy,cargo1,7867
Kirovo-Chepetsk,Slobodskoy,cargo2,5896
Kirovo-Chepetsk,Slobodskoy,cargo3,5261
Kirovo-Chepetsk,Kirs,cargo1,7587
Kirovo-Chepetsk,Kirs,cargo2,3123
Kirovo-Chepetsk,Kirs,cargo3,5844
Kirovo-Chepetsk,Omutninsk,cargo1,3215
Kirovo-Chepetsk,Omutninsk,cargo2,7701
Kirovo-Chepetsk,Omutninsk,cargo3,1686
Kirovo-Chepetsk,Kotelnich,cargo1,6126
Kirovo-Chepetsk,Kotelnich,cargo2,8798
Kirovo-Chepetsk,Kotelnich,cargo3,4721
Kirovo-Chepetsk,Yoshkar Ola,cargo1,4211
Kirovo-Chepetsk,Yoshkar Ola,cargo2,1421
Kirovo-Chepetsk,Yoshkar Ola,cargo3,4625
Kirovo-Chepetsk,Sarapul,cargo1,9484
Kirovo-Chepetsk,Sarapul,cargo2,6352
Kirovo-Chepetsk,Sarapul,cargo3,1949
Kirovo-Chepetsk,Mozhga,cargo1,58
Kirovo-Chepetsk,Mozhga,cargo2,8766
Kirovo-Chepetsk,Mozhga,cargo3,1747
Kirovo-Chepetsk,Votkinsk,cargo1,5107
Kirovo-Chepetsk,Votkinsk,cargo2,1200
Kirovo-Chepetsk,Votkinsk,cargo3,108
Kirovo-Chepetsk,Glazov,cargo1,5119
Kirovo-Chepetsk,Glazov,cargo2,4658
Kirovo-Chepetsk,Glazov,cargo3,5420
Kirovo-Chepetsk,Kanash,cargo1,6005
Kirovo-Chepetsk,Kanash,cargo2,1755
Kirovo-Chepetsk,Kanash,cargo3,1127
Kirovo-Chepetsk,Shumerlya,cargo1,2363
Kirovo-Chepetsk,Shumerlya,cargo2,673
Kirovo-Chepetsk,Shumerlya,cargo3,4145
Kirovo-Chepetsk,Alatyr,cargo1,6031
Kirovo-Chepetsk,Alatyr,cargo2,396
Kirovo-Chepetsk,Alatyr,cargo3,7386
Kirovo-Chepetsk,Sol-lletsk,cargo1,5461
Kirovo-Chepetsk,Sol-lletsk,cargo2,6604
Kirovo-Chepetsk,Sol-lletsk,cargo3,6434
Kirovo-Chepetsk,Dombarovskiy,cargo1,9780
Kirovo-Chepetsk,Dombarovskiy,cargo2,7961
Kirovo-Chepetsk,Dombarovskiy,cargo3,3514
Kirovo-Chepetsk,Mednogorsk,cargo1,4574
Kirovo-Chepetsk,Mednogorsk,cargo2,55
Kirovo-Chepetsk,Mednogorsk,cargo3,8629
Kirovo-Chepetsk,Gay,cargo1,1236
Kirovo-Chepetsk,Gay,cargo2,4571
Kirovo-Chepetsk,Gay,cargo3,5367
Kirovo-Chepetsk,Buzuluk,cargo1,3030
Kirovo-Chepetsk,Buzuluk,cargo2,3014
Kirovo-Chepetsk,Buzuluk,cargo3,4900
Kirovo-Chepetsk,Otradnyy,cargo1,6573
Kirovo-Chepetsk,Otradnyy,cargo2,8145
Kirovo-Chepetsk,Otradnyy,cargo3,2978
Kirovo-Chepetsk,Tolyatti,cargo1,7985
Kirovo-Chepetsk,Tolyatti,cargo2,9875
Kirovo-Chepetsk,Tolyatti,cargo3,6649
Kirovo-Chepetsk,Engels,cargo1,9060
Kirovo-Chepetsk,Engels,cargo2,1294
Kirovo-Chepetsk,Engels,cargo3,5569
Kirovo-Chepetsk,Pugachev,cargo1,3199
Kirovo-Chepetsk,Pugachev,cargo2,6145
Kirovo-Chepetsk,Pugachev,cargo3,3844
Kirovo-Chepetsk,Volsk,cargo1,6649
Kirovo-Chepetsk,Volsk,cargo2,5710
Kirovo-Chepetsk,Volsk,cargo3,1508
Kirovo-Chepetsk,Atkarsk,cargo1,9048
Kirovo-Chepetsk,Atkarsk,cargo2,7966
Kirovo-Chepetsk,Atkarsk,cargo3,2603
Kirovo-Chepetsk,Balashov,cargo1,1633
Kirovo-Chepetsk,Balashov,cargo2,5358
Kirovo-Chepetsk,Balashov,cargo3,883
Kirovo-Chepetsk,Almetyevsk,cargo1,5940
Kirovo-Chepetsk,Almetyevsk,cargo2,8543
Kirovo-Chepetsk,Almetyevsk,cargo3,764
Kirovo-Chepetsk,Chistopol,cargo1,3513
Kirovo-Chepetsk,Chistopol,cargo2,7519
Kirovo-Chepetsk,Chistopol,cargo3,7294
Kirovo-Chepetsk,Nizhnekamsk,cargo1,7097
Kirovo-Chepetsk,Nizhnekamsk,cargo2,6572
Kirovo-Chepetsk,Nizhnekamsk,cargo3,3347
Kirovo-Chepetsk,Dimitrovgrad,cargo1,5953
Kirovo-Chepetsk,Dimitrovgrad,cargo2,3649
Kirovo-Chepetsk,Dimitrovgrad,cargo3,3110
Kirovo-Chepetsk,Kudymkar,cargo1,5687
Kirovo-Chepetsk,Kudymkar,cargo2,2020
Kirovo-Chepetsk,Kudymkar,cargo3,1442
Kirovo-Chepetsk,Kungur,cargo1,8394
Kirovo-Chepetsk,Kungur,cargo2,3189
Kirovo-Chepetsk,Kungur,cargo3,2455
Kirovo-Chepetsk,Krasnokamsk,cargo1,9
Kirovo-Chepetsk,Krasnokamsk,cargo2,223
Kirovo-Chepetsk,Krasnokamsk,cargo3,7006
Kirovo-Chepetsk,Chusovoy,cargo1,149
Kirovo-Chepetsk,Chusovoy,cargo2,351
Kirovo-Chepetsk,Chusovoy,cargo3,4454
Kirovo-Chepetsk,Gubakha,cargo1,6462
Kirovo-Chepetsk,Gubakha,cargo2,8524
Kirovo-Chepetsk,Gubakha,cargo3,5342
Kirovo-Chepetsk,Sterlitamak,cargo1,1254
Kirovo-Chepetsk,Sterlitamak,cargo2,7985
Kirovo-Chepetsk,Sterlitamak,cargo3,4508
Kirovo-Chepetsk,Cheboksary,cargo1,9018
Kirovo-Chepetsk,Cheboksary,cargo2,6093
Kirovo-Chepetsk,Cheboksary,cargo3,8709
Kirovo-Chepetsk,Orsk,cargo1,2280
Kirovo-Chepetsk,Orsk,cargo2,625
Kirovo-Chepetsk,Orsk,cargo3,7367
Kirovo-Chepetsk,Balakovo,cargo1,1470
Kirovo-Chepetsk,Balakovo,cargo2,9266
Kirovo-Chepetsk,Balakovo,cargo3,418
Kirovo-Chepetsk,Birsk,cargo1,2217
Kirovo-Chepetsk,Birsk,cargo2,8563
Kirovo-Chepetsk,Birsk,cargo3,4923
Kirovo-Chepetsk,Izhevsk,cargo1,4252
Kirovo-Chepetsk,Izhevsk,cargo2,6911
Kirovo-Chepetsk,Izhevsk,cargo3,3818
Kirovo-Chepetsk,Krasnoarmeysk,cargo1,1362
Kirovo-Chepetsk,Krasnoarmeysk,cargo2,3607
Kirovo-Chepetsk,Krasnoarmeysk,cargo3,9104
Kirovo-Chepetsk,Berezniki,cargo1,2331
Kirovo-Chepetsk,Berezniki,cargo2,1069
Kirovo-Chepetsk,Berezniki,cargo3,1880
Kirovo-Chepetsk,Penza,cargo1,9794
Kirovo-Chepetsk,Penza,cargo2,5752
Kirovo-Chepetsk,Penza,cargo3,5204
Kirovo-Chepetsk,Kirov,cargo1,8517
Kirovo-Chepetsk,Kirov,cargo2,5936
Kirovo-Chepetsk,Kirov,cargo3,8159
Kirovo-Chepetsk,Orenburg,cargo1,3427
Kirovo-Chepetsk,Orenburg,cargo2,79
Kirovo-Chepetsk,Orenburg,cargo3,5608
Kirovo-Chepetsk,Saratov,cargo1,2204
Kirovo-Chepetsk,Saratov,cargo2,3086
Kirovo-Chepetsk,Saratov,cargo3,9688
Kirovo-Chepetsk,Ulyanovsk,cargo1,9155
Kirovo-Chepetsk,Ulyanovsk,cargo2,8945
Kirovo-Chepetsk,Ulyanovsk,cargo3,8736
Kirovo-Chepetsk,Nizhny Novgorod,cargo1,2942
Kirovo-Chepetsk,Nizhny Novgorod,cargo2,8963
Kirovo-Chepetsk,Nizhny Novgorod,cargo3,3956
Kirovo-Chepetsk,Ufa,cargo1,2415
Kirovo-Chepetsk,Ufa,cargo2,9970
Kirovo-Chepetsk,Ufa,cargo3,8174
Kirovo-Chepetsk,Samara,cargo1,4198
Kirovo-Chepetsk,Samara,cargo2,9879
Kirovo-Chepetsk,Samara,cargo3,2209
Kirovo-Chepetsk,Kazan,cargo1,6036
